ts	http_code	connect_ms	total_ms
08:04:05	000	0.0\t2004.3
08:04:17	000	0.0\t2006.6
08:04:26	000	0.0\t2006.2
08:04:35	200	1013.9\t1075.3
08:04:45	000	9.2\t4006.1
08:04:55	000	13.0\t4004.7
08:05:05	000	0.0\t2005.9
08:05:16	000	0.0\t2005.5
08:05:24	000	0.0\t2007.1
08:05:32	000	0.0\t2006.0
08:05:40	000	0.0\t2006.6
08:05:51	000	0.0\t2005.8
08:06:00	000	7.2\t24.8
08:06:06	000	34.7\t43.5
08:06:12	000	10.6\t20.8
08:06:19	000	11.9\t20.7
08:06:25	000	8.9\t15.2
08:06:31	000	11.5\t16.7
08:06:37	000	9.4\t16.2
08:06:43	000	8.1\t13.8
08:06:51	000	54.4\t62.4
08:06:57	000	6.8\t13.1
08:07:03	000	19.1\t34.3
08:07:09	000	11.1\t18.2
08:07:15	000	7.4\t13.6
08:07:22	000	7.7\t12.9
08:07:28	000	19.6\t25.4
08:07:34	000	8.7\t14.0
08:07:41	000	9.0\t14.6
08:07:47	000	7.7\t12.7
08:07:54	000	6.0\t12.2
08:08:00	000	9.3\t14.6
08:08:06	000	7.1\t16.4
08:08:12	000	8.6\t15.1
08:08:18	000	20.0\t29.3
08:08:25	000	10.8\t32.6
08:08:32	000	8.3\t13.1
08:08:38	000	11.5\t17.2
08:08:44	000	6.8\t11.8
08:08:50	000	6.8\t24.4
08:08:57	000	19.0\t24.8
08:09:03	000	13.6\t21.0
08:09:09	000	18.5\t25.1
08:09:15	000	11.0\t15.9
08:09:21	000	15.5\t23.8
08:09:29	000	7.5\t12.8
08:09:35	000	20.7\t25.7
08:09:41	200	10.7\t30.4
08:09:47	200	12.7\t28.1
08:09:53	200	21.3\t41.0
08:10:00	200	21.5\t36.7
08:10:06	200	18.2\t33.3
08:10:13	200	26.1\t41.5
08:10:19	200	7.2\t36.1
08:10:25	200	6.7\t21.1
08:10:32	200	11.2\t29.5
08:10:38	200	8.7\t22.5
08:10:44	200	7.7\t30.7
08:10:50	200	7.9\t24.3
08:10:56	200	10.4\t35.0
08:11:04	200	14.2\t37.6
08:11:10	200	58.2\t72.4
08:11:16	200	15.5\t42.8
08:11:22	200	11.8\t31.1
08:11:28	200	9.8\t25.4
08:11:35	200	29.4\t47.1
08:11:42	200	8.5\t26.1
08:11:48	200	35.7\t50.0
08:11:54	200	7.6\t37.6
08:12:00	200	6.8\t22.9
08:12:07	200	7.0\t27.6
08:12:13	200	6.4\t20.0
08:12:19	200	8.3\t34.6
08:12:26	200	12.5\t42.8
08:12:32	200	11.7\t27.1
08:12:39	200	11.9\t28.7
08:12:45	200	18.3\t43.2
08:12:51	200	10.1\t27.7
08:12:57	200	7.7\t26.0
08:13:04	200	9.3\t22.7
08:13:11	200	8.2\t22.9
08:13:17	200	11.4\t26.3
