ts	http_code	connect_ms	total_ms
20:26:53	000	1699.6\t4005.2
20:27:08	000	7.5\t4007.0
20:27:15	000	0.0\t2006.9
20:27:22	000	0.0\t2006.4
20:27:31	000	0.0\t2006.7
20:27:38	000	0.0\t2006.6
20:27:45	000	0.0\t2006.8
20:27:53	000	0.0\t2006.8
20:28:03	000	47.6\t55.4
20:28:08	000	8.0\t18.5
20:28:13	000	280.7\t313.4
20:28:18	000	7.7\t14.2
20:28:23	000	8.4\t28.0
20:28:29	000	7.9\t14.1
20:28:34	000	9.6\t17.0
20:28:39	000	7.9\t13.9
20:28:46	000	1653.8\t1669.2
20:28:52	000	21.3\t29.0
20:28:58	000	10.7\t17.4
20:29:04	000	7.7\t13.5
20:29:12	000	1850.2\t1865.1
20:29:17	000	7.2\t17.2
20:29:25	000	1761.9\t1786.7
20:29:30	000	707.5\t768.2
20:29:37	000	19.1\t26.0
20:29:43	000	1451.4\t1468.7
20:29:49	000	7.7\t13.4
20:29:55	000	19.3\t25.1
20:30:00	000	26.8\t32.6
20:30:05	000	10.9\t19.2
20:30:10	000	7.4\t25.4
20:30:15	000	13.3\t33.2
20:30:20	000	29.8\t38.5
20:30:25	000	19.4\t27.0
20:30:31	000	13.5\t25.6
20:30:36	000	7.7\t13.5
20:30:41	000	20.5\t27.5
20:30:46	000	11.0\t16.9
20:30:51	000	9.8\t32.0
20:30:56	000	9.6\t41.7
20:31:01	000	28.2\t34.5
20:31:10	000	0.0\t2004.6
20:31:18	000	0.0\t2006.8
20:31:26	000	0.0\t2006.6
20:31:33	200	1070.2\t1136.9
20:31:38	200	11.4\t41.4
20:31:44	200	10.6\t59.7
20:31:52	000	0.0\t2005.5
20:32:00	000	0.0\t2003.5
20:32:05	200	8.7\t38.3
20:32:11	200	9.5\t32.7
20:32:19	000	0.0\t2002.5
20:32:24	200	22.8\t45.1
20:32:29	200	12.6\t40.9
