ts	http_code	connect_ms	total_ms
07:38:15	000	0.0\t2006.1
07:38:27	000	0.0\t2003.9
07:38:36	000	0.0\t1014.5
07:38:43	000	0.0\t2006.3
07:38:52	000	5.9\t4006.5
07:39:08	000	0.0\t2006.7
07:39:17	000	0.0\t2002.8
07:39:25	000	0.0\t2002.5
07:39:36	000	0.0\t2006.4
07:39:44	000	0.0\t2005.3
07:39:52	000	0.0\t2003.8
07:40:00	000	0.0\t2002.8
07:40:09	000	18.6\t25.1
07:40:15	000	28.8\t44.2
07:40:22	000	16.4\t23.7
07:40:28	000	12.9\t32.2
07:40:34	000	30.1\t56.4
07:40:41	000	23.7\t33.1
07:40:47	000	22.3\t29.8
07:40:53	000	7.4\t50.6
07:40:59	000	23.9\t31.1
07:41:06	000	9.9\t16.3
07:41:13	000	11.5\t17.3
07:41:19	000	43.9\t64.3
07:41:25	000	12.4\t17.4
07:41:31	000	22.8\t33.8
07:41:37	000	94.1\t149.8
07:41:45	000	15.1\t22.8
07:41:51	000	16.9\t23.5
07:41:57	000	11.3\t27.0
07:42:03	000	22.2\t29.1
07:42:09	000	38.3\t43.1
07:42:16	000	7.1\t29.9
07:42:22	000	15.3\t25.1
07:42:29	000	16.7\t22.8
07:42:35	000	12.9\t20.4
07:42:41	000	10.0\t21.5
07:42:48	000	8.0\t25.5
07:42:54	000	11.2\t27.3
07:43:00	000	7.6\t15.4
07:43:06	000	8.5\t13.5
07:43:12	000	20.4\t25.4
07:43:20	000	40.6\t45.7
07:43:26	000	12.9\t21.5
07:43:32	000	13.4\t31.7
07:43:38	000	9.8\t17.6
07:43:44	000	8.6\t16.1
07:43:51	200	8.9\t24.3
07:43:57	200	8.3\t41.1
07:44:04	200	23.6\t50.4
07:44:10	200	39.6\t65.1
07:44:16	200	22.9\t38.4
07:44:23	200	9.5\t24.4
07:44:29	200	7.9\t23.4
07:44:35	200	12.9\t30.5
07:44:42	200	15.6\t63.2
07:44:48	200	45.6\t74.7
07:44:55	200	14.7\t31.1
07:45:01	200	8.9\t31.5
07:45:07	200	20.2\t39.1
07:45:14	200	11.6\t26.4
07:45:20	200	41.1\t67.7
07:45:27	200	11.1\t42.0
07:45:33	200	7.9\t23.7
07:45:39	200	14.2\t30.1
07:45:46	200	11.2\t31.1
07:45:52	200	15.0\t45.2
07:45:59	200	13.4\t39.4
07:46:05	200	39.0\t59.3
07:46:11	200	11.2\t26.1
07:46:17	200	33.9\t60.9
07:46:24	200	8.4\t22.7
07:46:31	200	14.8\t39.3
07:46:37	200	14.0\t34.0
07:46:43	200	16.9\t47.6
07:46:49	200	36.6\t67.6
07:46:56	200	13.8\t45.8
07:47:03	200	11.3\t38.0
07:47:09	200	32.6\t56.3
07:47:15	200	10.5\t25.3
07:47:21	200	20.0\t55.8
07:47:28	200	18.2\t52.0
07:47:35	200	14.9\t36.0
07:47:41	200	21.1\t49.1
07:47:47	200	18.0\t61.4
07:47:53	200	13.5\t39.9
07:47:59	200	16.1\t38.7
07:48:07	200	51.4\t83.0
07:48:13	200	12.1\t40.8
