ts	http_code	connect_ms	total_ms
21:28:58	000	0.0\t2006.1
21:29:08	000	0.0\t2005.7
21:29:16	000	0.0\t1024.6
21:29:22	000	0.0\t1042.0
21:29:29	000	0.0\t1056.5
21:29:38	000	19.5\t4004.3
21:29:47	000	19.0\t4002.7
21:29:56	000	0.0\t2006.6
21:30:03	000	0.0\t2002.6
21:30:12	000	0.0\t2003.3
21:30:19	000	0.0\t2005.0
21:30:27	000	0.0\t2006.3
21:30:34	000	0.0\t2005.1
21:30:43	000	0.0\t2002.4
21:30:50	000	0.0\t2004.7
21:30:57	000	73.7\t87.8
21:31:02	000	16.7\t31.6
21:31:07	000	20.0\t30.6
21:31:13	000	11.0\t32.4
21:31:18	000	11.5\t28.3
21:31:23	000	17.8\t87.1
21:31:28	000	12.3\t38.7
21:31:33	000	15.8\t54.6
21:31:38	000	6.9\t19.9
21:31:43	000	24.1\t30.4
21:31:49	000	29.8\t39.1
21:31:54	000	349.7\t359.9
21:32:00	000	67.8\t80.4
21:32:05	000	13.5\t22.6
21:32:11	000	15.8\t39.7
21:32:16	000	27.0\t32.4
21:32:21	000	27.3\t34.2
21:32:26	000	7.4\t35.5
21:32:31	000	20.4\t33.7
21:32:36	000	23.1\t30.1
21:32:41	000	24.1\t43.6
21:32:47	000	19.0\t33.8
21:32:52	000	1015.6\t1026.5
21:32:58	000	14.8\t21.3
21:33:03	000	6.6\t14.8
21:33:08	000	25.3\t40.4
21:33:13	000	65.4\t132.7
21:33:19	000	17.5\t25.4
21:33:24	000	8.7\t21.7
21:33:29	000	9.9\t18.2
21:33:34	000	7.4\t40.8
21:33:39	000	19.5\t24.3
21:33:45	000	11.3\t26.8
21:33:50	000	24.5\t34.2
21:33:56	000	13.9\t21.3
21:34:01	000	42.9\t81.3
21:34:06	000	8.5\t24.3
21:34:11	000	27.0\t38.5
21:34:16	000	10.0\t16.5
21:34:21	000	38.1\t50.2
21:34:26	000	15.6\t22.6
21:34:32	000	8.6\t21.2
21:34:37	200	22.6\t44.7
21:34:42	200	8.0\t37.2
21:34:47	200	7.7\t31.8
21:34:52	200	8.5\t28.6
21:34:57	200	87.2\t151.5
21:35:03	200	16.8\t50.0
21:35:08	200	12.4\t57.4
21:35:13	200	38.2\t83.9
21:35:18	200	16.1\t34.7
21:35:23	200	20.2\t101.3
21:35:29	200	22.8\t47.0
21:35:34	200	35.7\t71.2
21:35:39	200	6.9\t41.8
21:35:44	200	11.6\t43.0
21:35:49	200	15.8\t40.9
21:35:54	200	13.9\t54.1
21:35:59	200	14.4\t27.9
21:36:05	200	7.9\t33.0
21:36:10	200	9.7\t27.2
21:36:15	200	6.7\t25.7
21:36:20	200	20.1\t34.2
21:36:25	200	16.1\t84.1
21:36:30	200	10.7\t28.4
21:36:35	200	20.4\t42.7
21:36:41	200	8.9\t50.9
21:36:46	200	12.5\t34.1
21:36:51	200	6.6\t33.5
21:36:56	200	8.4\t41.7
21:37:01	200	12.0\t37.4
21:37:06	200	8.8\t36.8
21:37:11	000	0.0\t2004.0
21:37:20	200	13.1\t33.7
21:37:25	200	17.0\t35.1
21:37:30	200	17.2\t35.7
21:37:35	200	18.4\t37.3
21:37:40	200	17.8\t63.2
21:37:45	200	16.2\t53.4
21:37:50	200	48.1\t110.0
21:37:56	200	47.6\t127.8
21:38:02	200	23.2\t39.4
21:38:07	200	23.7\t45.6
21:38:12	200	34.5\t82.2
21:38:17	200	22.1\t55.1
21:38:23	200	10.1\t33.6
21:38:29	200	14.1\t34.3
21:38:34	200	9.4\t52.0
21:38:39	200	45.8\t75.1
21:38:44	200	12.6\t39.0
21:38:49	200	16.3\t59.5
21:38:54	200	8.5\t39.5
