ts	code	connect_ms	total_ms
18:36:46	000	0.000000	2.006175
18:37:00	000	0.025045	4.005862
18:37:09	000	0.021299	4.001717
18:37:16	000	0.000000	2.005056
18:37:26	000	0.000000	2.004760
18:37:34	000	0.000000	2.006248
18:37:41	000	0.000000	2.006981
18:37:48	000	0.000000	2.004267
18:37:58	000	0.000000	2.002853
18:38:03	000	0.011778	0.040591
18:38:08	000	0.047407	0.078371
18:38:14	000	0.014417	0.025498
18:38:19	000	0.012705	0.023951
