ts	http_code	connect_ms	total_ms
20:46:01	000	24.4\t4004.2
20:46:15	000	1305.0\t4006.6
20:46:24	000	0.0\t2006.1
20:46:31	000	0.0\t2006.7
20:46:40	000	0.0\t2002.9
20:46:47	000	0.0\t2001.2
20:46:54	000	0.0\t2006.7
20:47:01	000	0.0\t2006.8
20:47:11	000	9.5\t15.4
20:47:16	000	7.7\t27.8
20:47:21	000	87.1\t106.0
20:47:26	000	10.4\t16.2
20:47:31	000	9.8\t16.8
20:47:36	000	8.9\t14.3
20:47:41	000	7.1\t24.0
20:47:46	000	25.2\t42.1
20:47:51	000	19.9\t40.3
20:47:57	000	89.0\t98.5
20:48:03	000	8.1\t13.3
20:48:08	000	6.6\t12.3
20:48:13	000	27.9\t35.4
20:48:18	000	102.0\t123.8
20:48:24	000	6.5\t12.3
20:48:29	000	11.0\t16.5
20:48:34	000	17.2\t22.3
20:48:40	000	7.1\t54.3
20:48:45	000	7.6\t30.4
20:48:50	000	6.9\t12.2
20:48:56	000	12.4\t25.5
20:49:01	000	36.5\t42.9
20:49:06	000	472.9\t479.2
20:49:13	000	19.6\t41.5
20:49:18	000	14.9\t20.1
20:49:23	000	6.5\t15.4
20:49:28	000	7.6\t16.2
20:49:33	000	6.9\t13.0
20:49:38	000	18.4\t25.7
20:49:43	000	13.6\t37.0
20:49:49	000	7.2\t14.7
20:49:54	000	7.6\t12.8
20:49:59	000	7.4\t20.2
20:50:04	000	12.1\t18.1
20:50:09	000	21.6\t29.4
20:50:14	000	6.5\t11.6
20:50:19	000	6.9\t12.2
20:50:24	000	486.8\t521.0
20:50:31	000	25.9\t31.4
20:50:36	000	32.5\t37.6
20:50:41	000	6.7\t61.7
20:50:46	000	9.3\t25.2
20:50:51	000	150.6\t157.0
20:50:58	000	37.5\t45.4
20:51:03	200	309.2\t351.2
20:51:09	200	7.5\t35.2
20:51:14	200	14.5\t37.6
20:51:20	000	0.0\t2006.3
20:51:28	200	10.6\t40.5
20:51:33	200	6.9\t31.0
20:51:39	200	7.7\t39.2
20:51:44	200	6.7\t22.1
20:51:49	200	8.7\t22.7
20:51:54	200	6.9\t22.2
20:52:00	200	7.7\t27.7
20:52:05	200	22.2\t41.0
20:52:10	200	19.4\t33.4
20:52:15	200	32.2\t47.8
20:52:20	200	6.8\t20.1
20:52:25	200	6.9\t20.1
20:52:30	200	17.6\t45.5
20:52:35	000	0.0\t2006.9
20:52:43	200	7.5\t22.1
20:52:48	200	6.8\t31.1
20:52:53	200	7.2\t37.4
20:52:58	200	8.8\t24.3
20:53:03	200	7.4\t29.1
20:53:08	200	10.7\t25.8
20:53:13	200	7.1\t20.9
20:53:18	200	1428.4\t1447.7
20:53:25	200	18.0\t32.2
20:53:30	200	7.8\t34.7
20:53:35	200	7.9\t23.1
20:53:40	200	44.0\t79.5
20:53:45	200	13.4\t51.4
20:53:51	200	7.1\t47.1
20:53:56	200	22.6\t42.9
20:54:01	200	17.7\t35.4
20:54:06	000	0.0\t2003.4
20:54:13	200	9.9\t26.7
20:54:18	200	8.4\t37.1
20:54:24	200	6.6\t33.2
20:54:29	200	14.9\t31.7
20:54:35	200	9.3\t39.4
20:54:40	200	8.8\t40.9
20:54:45	200	14.7\t37.0
20:54:50	200	22.0\t89.9
20:54:55	200	22.5\t47.3
20:55:00	200	16.0\t34.7
20:55:05	200	7.4\t28.2
20:55:11	200	9.5\t23.8
20:55:16	200	6.9\t44.9
20:55:21	200	23.5\t55.5
20:55:26	000	0.0\t2007.1
20:55:35	000	0.0\t2003.8
20:55:43	200	838.1\t861.0
20:55:50	200	8.4\t30.5
20:55:55	000	0.0\t2002.9
