ts	http_code	connect_ms	total_ms
20:38:40	000	6.3\t16.2
20:38:45	000	7.7\t15.2
20:38:51	000	10.6\t17.1
20:38:56	000	10.8\t25.3
20:39:01	000	18.7\t25.5
20:39:07	000	582.4\t649.8
20:39:13	200	1406.1\t1428.1
20:39:20	200	6.8\t49.2
20:39:25	200	8.3\t92.5
20:39:30	200	15.5\t55.6
20:39:35	200	20.1\t66.5
20:39:40	200	20.7\t45.0
20:39:46	200	6.9\t24.0
20:39:51	000	0.0\t2006.1
20:39:59	200	17.1\t34.2
20:40:04	200	13.1\t31.4
20:40:09	200	114.3\t151.8
20:40:15	200	21.5\t54.9
20:40:21	000	0.0\t2003.2
20:40:30	200	74.8\t111.9
20:40:35	200	7.6\t22.1
20:40:40	200	12.3\t26.9
20:40:45	000	0.0\t2012.0
20:40:53	200	1389.4\t1414.2
20:41:01	200	9.7\t25.2
20:41:06	200	12.8\t29.9
20:41:11	200	27.1\t54.0
20:41:16	200	8.5\t27.9
20:41:21	200	46.1\t73.1
20:41:26	000	0.0\t2006.1
20:41:36	200	7.9\t36.7
