ts	http_code	connect_ms	total_ms
20:34:08	000	19.6\t4007.0
20:34:22	000	11.3\t4006.2
20:34:31	000	0.0\t2006.2
20:34:39	000	0.0\t2003.8
20:34:48	000	0.0\t2006.7
20:34:55	000	0.0\t2006.2
20:35:03	000	0.0\t2003.4
20:35:10	000	0.0\t2006.4
20:35:19	000	7.8\t15.7
20:35:24	000	19.9\t26.4
20:35:29	000	1363.2\t1374.8
20:35:36	000	8.9\t27.1
20:35:41	000	930.8\t944.3
20:35:48	000	10.3\t49.3
20:35:53	000	575.9\t582.7
20:36:00	000	22.6\t29.1
20:36:05	000	469.4\t489.6
20:36:10	000	12.6\t19.3
20:36:15	000	7.9\t14.6
20:36:21	000	29.2\t44.0
20:36:26	000	653.9\t668.8
20:36:33	000	24.6\t30.2
20:36:38	000	8.8\t38.2
20:36:43	000	12.0\t41.5
20:36:48	000	12.5\t72.8
20:36:53	000	0.0\t2001.4
20:37:01	000	1761.0\t1773.6
20:37:08	000	8.7\t17.6
20:37:13	000	6.9\t13.1
20:37:18	000	17.5\t23.1
20:37:23	000	9.9\t23.8
20:37:29	000	394.2\t408.8
20:37:35	000	8.3\t26.6
20:37:41	000	32.0\t38.8
20:37:46	000	26.7\t35.6
20:37:51	000	8.6\t34.6
20:37:56	000	10.2\t15.8
20:38:02	000	464.9\t470.8
20:38:08	000	0.0\t2003.5
20:38:16	000	752.3\t765.0
20:38:23	000	22.1\t28.3
20:38:28	000	12.3\t23.9
