ts	http_code	connect_ms	total_ms
02:26:24	000	0.0\t2002.9
02:26:36	000	0.0\t2004.4
02:26:45	000	0.0\t1016.5
02:26:53	000	0.0\t1014.0
02:27:01	000	0.0\t2005.3
02:27:11	200	29.3\t59.6
02:27:17	200	17.0\t52.1
02:27:23	200	17.5\t83.8
02:27:29	200	18.7\t45.1
02:27:36	000	27.6\t4002.0
02:27:52	000	0.0\t2004.9
02:28:00	000	0.0\t2003.0
02:28:08	000	0.0\t2003.7
02:28:19	000	0.0\t2003.6
02:28:27	000	0.0\t2007.0
02:28:35	000	0.0\t2003.4
02:28:43	000	0.0\t2001.2
02:28:53	000	21.2\t34.4
02:28:59	000	11.2\t27.6
02:29:05	000	18.4\t39.5
02:29:11	000	24.6\t38.4
02:29:17	000	13.2\t36.0
02:29:24	000	12.0\t32.3
02:29:30	000	11.4\t36.3
02:29:37	000	18.7\t30.2
02:29:43	000	17.8\t28.8
02:29:49	000	27.4\t49.7
02:29:56	000	13.2\t28.7
02:30:02	000	19.7\t31.0
02:30:08	000	18.5\t30.9
02:30:15	000	14.6\t26.2
02:30:21	000	12.6\t30.6
02:30:28	000	23.3\t36.1
02:30:34	000	16.5\t27.2
02:30:40	000	10.9\t41.3
02:30:46	000	13.1\t32.8
02:30:52	000	16.8\t29.5
02:31:00	000	58.0\t75.8
02:31:06	000	16.0\t28.6
02:31:12	000	28.6\t49.2
02:31:18	000	11.8\t22.4
02:31:24	000	12.0\t23.9
02:31:31	000	18.0\t28.8
02:31:38	000	14.5\t25.7
02:31:44	000	13.9\t31.6
02:31:50	000	36.9\t50.3
02:31:56	000	12.5\t28.5
02:32:03	000	12.4\t23.1
02:32:09	000	18.6\t43.4
02:32:16	000	23.7\t34.3
02:32:22	000	17.7\t34.7
02:32:28	000	17.0\t33.3
02:32:35	200	20.7\t87.1
02:32:41	200	12.5\t38.8
02:32:47	200	22.8\t63.9
02:32:54	200	12.0\t80.5
02:33:00	200	25.4\t60.3
02:33:07	200	18.9\t50.6
02:33:13	200	12.9\t61.6
02:33:19	200	11.5\t72.9
02:33:26	200	19.2\t85.2
02:33:32	200	30.3\t73.9
02:33:39	200	20.6\t44.4
02:33:45	200	17.0\t68.2
02:33:52	200	39.5\t67.1
02:33:58	200	14.4\t42.4
02:34:04	200	19.5\t49.4
02:34:11	200	12.7\t37.7
02:34:18	200	16.8\t55.7
02:34:24	200	26.1\t59.7
02:34:30	200	51.7\t149.7
02:34:36	200	12.4\t63.8
02:34:44	200	17.4\t41.8
02:34:50	200	31.7\t58.5
02:34:56	200	17.2\t49.4
02:35:02	200	16.5\t52.0
02:35:08	200	11.6\t47.5
02:35:16	200	17.8\t56.1
02:35:22	200	49.3\t82.5
02:35:28	200	21.5\t62.5
02:35:34	200	13.9\t38.1
02:35:40	200	25.0\t61.8
02:35:48	200	15.7\t75.0
02:35:54	200	26.7\t60.9
02:36:00	200	17.0\t44.9
02:36:06	200	11.4\t50.4
02:36:12	200	17.3\t48.6
02:36:20	200	16.8\t72.1
